Date,DIS,XOM,PFE,MO,INTC
2003-04-25,14.143263816833496,16.408695220947266,11.346291542053223,1.8768948316574097,10.475028038024902
2003-04-28,14.369119644165039,16.701122283935547,11.469576835632324,1.8853689432144165,10.74434757232666
2003-04-29,14.275659561157227,16.427562713623047,11.506935119628906,1.864185094833374,10.841765403747559
2003-04-30,14.532666206359863,16.602075576782227,11.488258361816406,1.8617645502090454,10.543787002563477
2003-05-01,14.579397201538086,16.73413848876953,11.577926635742188,1.8430010080337524,10.618281364440918
2003-05-02,14.71179485321045,16.998260498046875,11.787139892578125,1.8744739294052124,10.90479850769043
2003-05-05,14.400266647338867,16.719985961914062,11.921639442443848,1.8732645511627197,10.910531044006348
2003-05-06,14.376908302307129,16.602075576782227,11.970208168029785,1.8787109851837158,11.203084945678711
2003-05-07,14.299027442932129,16.701122283935547,11.899222373962402,1.8986847400665283,11.013786315917969
2003-05-08,14.15105152130127,16.668102264404297,11.917903900146484,1.8781062364578247,10.824483871459961
2003-05-09,14.532666206359863,16.84861183166504,12.198102951049805,1.918657898902893,11.231767654418945
2003-05-12,14.828617095947266,16.886606216430664,12.422266960144043,2.0033938884735107,11.46695613861084
2003-05-13,14.408061027526855,16.877107620239258,12.437206268310547,2.0082364082336426,11.375175476074219
2003-05-14,14.252297401428223,16.725107192993164,12.463476181030273,2.023367166519165,11.27766227722168
2003-05-15,14.376908302307129,16.763105392456055,12.58357048034668,2.0421295166015625,11.472691535949707
2003-05-16,14.361330032348633,16.839113235473633,12.613595962524414,2.0154991149902344,11.185877799987793
2003-05-19,13.878464698791504,16.64435386657715,11.93431568145752,2.0288150310516357,10.70976448059082
2003-05-20,13.901830673217773,16.777359008789062,11.671619415283203,2.1129446029663086,10.704021453857422
2003-05-21,13.925195693969727,17.0006103515625,11.821728706359863,2.3181259632110596,10.807280540466309
2003-05-22,14.112110137939453,17.076610565185547,12.069422721862793,2.4845712184906006,10.767122268676758
2003-05-23,14.205567359924316,17.090862274169922,11.964337348937988,2.5608339309692383,10.790068626403809
2003-05-27,14.696223258972168,17.4376220703125,11.99811840057373,2.547518491744995,11.346495628356934
2003-05-28,15.140149116516113,17.31412696838379,11.915555953979492,2.5015180110931396,11.32354736328125
2003-05-29,15.015532493591309,17.08611297607422,11.739160537719727,2.4997031688690186,11.948810577392578
2003-05-30,15.303696632385254,17.29035186767578,11.64158821105957,2.4997031688690186,11.943074226379395
2003-06-02,15.630796432495117,17.37587547302246,11.637831687927246,2.549333095550537,11.690675735473633
2003-06-03,15.389366149902344,17.565872192382812,11.893037796020508,2.585649251937866,12.103690147399902
2003-06-04,16.14481544494629,17.765378952026367,12.159488677978516,2.614701747894287,12.264311790466309
2003-06-05,16.308364868164062,17.6513729095459,12.290844917297363,2.6207525730133057,12.528185844421387
2003-06-06,16.573163986206055,17.736873626708984,12.41844654083252,2.6328587532043457,12.482290267944336
2003-06-09,15.8254976272583,17.793874740600586,12.448468208312988,2.605621576309204,12.430667877197266
2003-06-10,16.059144973754883,17.83187484741211,12.501009941101074,2.6510164737701416,12.60275650024414
2003-06-11,16.199331283569336,18.145389556884766,12.489748001098633,2.6829562187194824,12.55686092376709
2003-06-12,16.199331283569336,18.145389556884766,12.579817771911621,2.6387314796447754,12.700274467468262
2003-06-13,15.848862648010254,18.017131805419922,12.414690971374512,2.5908217430114746,12.252840995788574
2003-06-16,16.098081588745117,18.19764518737793,12.985137939453125,2.6338183879852295,12.545391082763672
2003-06-17,16.464130401611328,17.893630981445312,13.578100204467773,2.6454873085021973,12.304471015930176
2003-06-18,16.051353454589844,17.736873626708984,13.529314994812012,2.7173540592193604,12.47655963897705
2003-06-19,15.646371841430664,17.51837158203125,13.360428810119629,2.6798861026763916,12.115169525146484
2003-06-20,15.833290100097656,17.523117065429688,13.349172592163086,2.641803503036499,11.85703182220459
2003-06-23,15.467248916625977,17.546876907348633,13.277873039245605,2.693398952484131,11.679204940795898
2003-06-24,15.288115501403809,17.52787208557129,13.285369873046875,2.7671051025390625,11.730829238891602
2003-06-25,14.883133888244629,17.413867950439453,13.259098052978516,2.7007689476013184,11.495640754699707
2003-06-26,15.10899543762207,17.4328670501709,13.510540962219238,2.7505228519439697,11.83408260345459
2003-06-27,15.062264442443848,17.2761173248291,13.13525390625,2.7701778411865234,11.79966926574707
2003-06-30,15.381576538085938,17.05760955810547,12.816248893737793,2.791059732437134,11.937342643737793
2003-07-01,15.490612983703613,17.18586540222168,12.958864212036133,2.837127923965454,12.281522750854492
2003-07-02,15.73983097076416,17.23336410522461,13.003897666931152,2.8616981506347656,12.74042797088623
2003-07-03,15.630796432495117,17.128864288330078,12.846282958984375,2.8328287601470947,12.459344863891602
2003-07-07,16.02799415588379,17.12411880493164,12.910073280334473,2.8788955211639404,13.141971588134766
2003-07-08,16.043569564819336,16.934110641479492,12.876300811767578,2.8727529048919678,13.279646873474121
2003-07-09,16.29278564453125,17.033859252929688,12.842528343200684,2.7026119232177734,13.46894645690918
2003-07-10,16.012413024902344,16.86285400390625,12.63236141204834,2.6534740924835205,13.141971588134766
2003-07-11,16.230487823486328,16.910362243652344,12.8350191116333,2.5680959224700928,13.388633728027344
2003-07-14,16.596525192260742,16.767854690551758,12.69991683959961,2.5773086547851562,13.778708457946777
2003-07-15,16.62767791748047,16.715606689453125,12.707419395446777,2.4876303672790527,13.824604034423828
2003-07-16,16.394033432006836,16.58734893798828,12.51601791381836,2.4569196701049805,14.518694877624512
2003-07-17,16.21491050720215,16.720355987548828,12.294599533081055,2.4464774131774902,14.300714492797852
2003-07-18,16.36288070678711,17.04336166381836,12.531034469604492,2.47411847114563,14.145834922790527
2003-07-21,15.89559268951416,16.80585289001465,12.212031364440918,2.4735045433044434,13.80164909362793
2003-07-22,16.21491050720215,16.967357635498047,12.170754432678223,2.47411847114563,14.008155822753906
2003-07-23,16.051353454589844,16.94361114501953,12.358397483825684,2.465519428253174,14.231876373291016
2003-07-24,16.238269805908203,16.74410629272461,12.215787887573242,2.469205617904663,13.750025749206543
2003-07-25,16.58094596862793,16.98636245727539,12.399679183959961,2.5177292823791504,14.289239883422852
2003-07-28,17.063817977905273,16.98160171508789,12.302103042602539,2.4735045433044434,14.203202247619629
2003-07-29,17.1728515625,16.82961082458496,12.22329330444336,2.4735045433044434,14.283499717712402
2003-07-30,16.892475128173828,16.777359008789062,12.531034469604492,2.4569196701049805,14.048314094543457
2003-07-31,17.07159996032715,16.900861740112305,12.519775390625,2.457533836364746,14.277766227722168
2003-08-01,17.538890838623047,16.782115936279297,12.264573097229004,2.47411847114563,14.352339744567871
2003-08-04,17.219581604003906,16.91510772705078,12.410941123962402,2.5183424949645996,14.415440559387207
2003-08-05,16.7834415435791,16.791608810424805,12.197020530700684,2.4698190689086914,13.933206558227539
2003-08-06,16.67440414428711,16.98160171508789,12.178261756896973,2.469205617904663,13.85857105255127
2003-08-07,16.86132049560547,17.219120025634766,12.36214828491211,2.455077886581421,13.772459030151367
2003-08-08,17.009300231933594,17.34737205505371,12.37341022491455,2.4520061016082764,13.53708267211914
2003-08-11,17.1728515625,17.466941833496094,12.350893020629883,2.48087477684021,13.72078800201416
2003-08-12,17.484373092651367,17.557815551757812,12.335881233215332,2.5011444091796875,13.990614891052246
2003-08-13,17.523313522338867,17.457374572753906,11.898548126220703,2.47841739654541,14.185806274414062
2003-08-14,17.570043563842773,17.66781234741211,11.728888511657715,2.4477057456970215,14.43266773223877
2003-08-15,17.484373092651367,17.61520004272461,11.8457670211792,2.4477057456970215,14.380996704101562
2003-08-18,17.445432662963867,17.65825843811035,11.864614486694336,2.3942677974700928,15.0354585647583
2003-08-19,17.31303596496582,17.543466567993164,11.78921127319336,2.3936550617218018,15.196202278137207
2003-08-20,17.118328094482422,17.600858688354492,11.58939266204834,2.453234910964966,15.133057594299316
2003-08-21,16.8223819732666,17.720439910888672,11.23123550415039,2.4501640796661377,15.150273323059082
2003-08-22,16.67440414428711,17.471723556518555,11.14074993133545,2.4280521869659424,15.72437572479248
2003-08-25,16.54979705810547,17.586502075195312,11.261391639709473,2.4569196701049805,15.638256072998047
2003-08-26,16.238269805908203,17.61520004272461,11.314172744750977,2.4538488388061523,15.90807819366455
2003-08-27,16.137027740478516,17.816085815429688,11.276470184326172,2.47411847114563,16.086055755615234
2003-08-28,15.809926986694336,17.95956802368164,11.238771438598633,2.512814998626709,16.24678611755371
2003-08-29,15.965686798095703,18.03131866455078,11.28023910522461,2.531855583190918,16.413284301757812
2003-09-02,16.31615447998047,18.160444259643555,11.483832359313965,2.561952829360962,16.499391555786133
2003-09-03,16.60431480407715,18.213062286376953,11.64217472076416,2.573009490966797,16.200870513916016
2003-09-04,16.713350296020508,18.251325607299805,11.536615371704102,2.566253185272217,16.41902732849121
2003-09-05,16.503067016601562,18.160444259643555,11.502681732177734,2.5490546226501465,16.482166290283203
2003-09-08,16.635467529296875,18.399593353271484,11.864614486694336,2.55519700050354,16.75200080871582
2003-09-09,16.495281219482422,18.2274112701416,11.943784713745117,2.5478248596191406,16.52809715270996
2003-09-10,16.043569564819336,18.174802780151367,11.977724075317383,2.5545809268951416,15.879375457763672
2003-09-11,16.10587501525879,18.174802780151367,12.004111289978027,2.5614516735076904,16.09178924560547
2003-09-12,15.763193130493164,18.04566192626953,12.026731491088867,2.533351182937622,16.269765853881836
2003-09-15,15.654159545898438,17.940439224243164,12.011648178100586,2.535224676132202,16.06882667541504
2003-09-16,15.91895866394043,18.036102294921875,12.060659408569336,2.5264828205108643,16.596996307373047
2003-09-17,15.786561012268066,17.6199893951416,12.105901718139648,2.78812313079834,16.579763412475586
2003-09-18,15.926741600036621,17.73477554321289,12.083281517028809,2.7825026512145996,16.74050521850586
2003-09-19,15.950109481811523,17.691734313964844,11.857071876525879,2.784377336502075,16.74625587463379
2003-09-22,15.584070205688477,17.562597274780273,11.740203857421875,2.777508020401001,16.373096466064453
2003-09-23,15.732040405273438,17.725217819213867,11.913623809814453,2.7787563800811768,16.614212036132812
2003-09-24,15.428305625915527,17.648693084716797,11.6497163772583,2.763768196105957,15.948262214660645
2003-09-25,15.81771469116211,17.768259048461914,11.510218620300293,2.7400412559509277,15.75881576538086
2003-09-26,15.638583183288574,17.591293334960938,11.521530151367188,2.7069458961486816,15.655479431152344
2003-09-29,15.79434871673584,17.706083297729492,11.64594841003418,2.716313123703003,16.286975860595703
2003-09-30,15.70867919921875,17.505199432373047,11.453668594360352,2.7350454330444336,15.79899787902832
2003-10-01,16.222694396972656,17.86391830444336,11.612011909484863,2.7706384658813477,16.43623924255371
2003-10-02,16.308364868164062,17.96436309814453,11.706270217895508,2.7662675380706787,16.430496215820312
2003-10-03,16.573163986206055,18.055225372314453,11.604474067687988,2.7906200885772705,16.998855590820312
2003-10-06,16.503067016601562,18.21784782409668,11.593162536621094,2.8118512630462646,16.970157623291016
2003-10-07,16.791229248046875,18.33741569519043,11.555463790893555,2.8187201023101807,17.194053649902344
2003-10-08,16.713350296020508,18.193933486938477,11.559229850769043,2.806857109069824,17.033294677734375
2003-10-09,17.040451049804688,18.1508846282959,11.672337532043457,2.8243420124053955,17.09071159362793
2003-10-10,16.869112014770508,18.318288803100586,11.593162536621094,2.813100576400757,17.469602584838867
2003-10-13,16.7445011138916,18.40436363220215,11.563003540039062,2.8037352561950684,17.682018280029297
2003-10-14,17.094966888427734,18.528728485107422,11.64217472076416,2.80997896194458,17.84276580810547
2003-10-15,16.939207077026367,18.409156799316406,11.536615371704102,2.819345474243164,18.2331485748291
2003-10-16,17.056026458740234,18.610042572021484,11.64217472076416,2.806857109069824,18.502975463867188
2003-10-17,16.80680274963379,18.49046516418457,11.521530151367188,2.7962403297424316,18.17574119567871
2003-10-20,16.7834415435791,18.471343994140625,11.687416076660156,2.839327573776245,18.46278953552246
2003-10-21,16.970354080200195,18.34219741821289,11.875924110412598,2.838078498840332,18.43982696533203
2003-10-22,16.83795928955078,17.86391830444336,11.544156074523926,2.8287124633789062,18.095369338989258
2003-10-23,17.0170841217041,17.983482360839844,11.691184043884277,2.8399507999420166,17.923141479492188
2003-10-24,16.978145599365234,18.103055953979492,11.627099990844727,2.8474462032318115,17.84276580810547
2003-10-27,17.242944717407227,18.050451278686523,11.676106452941895,2.829336166381836,18.037960052490234
2003-10-28,17.55447006225586,18.174802780151367,11.875924110412598,2.8830363750457764,18.75557518005371
2003-10-29,17.733592987060547,18.083919525146484,11.78921127319336,2.9161336421966553,18.830198287963867
2003-10-30,17.819265365600586,17.361713409423828,11.64217472076416,2.91176176071167,18.881872177124023
2003-10-31,17.632349014282227,17.495643615722656,11.913623809814453,2.903644561767578,18.91631317138672
2003-11-03,17.850414276123047,17.543466567993164,11.91739559173584,2.907390832901001,19.542076110839844
2003-11-04,17.71802520751953,17.371280670166016,11.857071876525879,2.905517101287842,19.335403442382812
2003-11-05,17.928298950195312,17.23257827758789,11.932479858398438,2.93361759185791,19.381357192993164
2003-11-06,18.224246978759766,17.17997169494629,12.011648178100586,2.953599691390991,19.59964370727539
2003-11-07,18.224246978759766,17.126989364624023,11.977724075317383,3.0915987491607666,19.456043243408203
2003-11-10,18.029544830322266,17.22332763671875,11.868382453918457,3.0659987926483154,19.180309295654297
2003-11-11,18.006179809570312,17.362993240356445,11.989028930664062,3.0410196781158447,19.191797256469727
2003-11-12,18.17751693725586,17.34854507446289,12.273130416870117,3.137808322906494,19.58815574645996
2003-11-13,18.16194725036621,17.464134216308594,12.670869827270508,3.132188320159912,19.404327392578125
2003-11-14,17.967235565185547,17.338903427124023,12.909514427185059,3.1440532207489014,18.841388702392578
2003-11-17,17.93609046936035,17.146257400512695,12.905729293823242,3.1440532207489014,18.51396942138672
2003-11-18,17.538890838623047,16.92951774597168,12.947402954101562,3.114079475402832,18.28994369506836
2003-11-19,17.749174118041992,17.06920051574707,13.038304328918457,3.1221988201141357,18.680551528930664
2003-11-20,17.663501739501953,17.006574630737305,12.746633529663086,3.1234474182128906,18.284191131591797
2003-11-21,17.58561897277832,17.02103042602539,12.568593978881836,3.127817153930664,18.5656681060791
2003-11-24,17.78032112121582,17.126989364624023,12.837543487548828,3.1590404510498047,19.220521926879883
2003-11-25,17.904937744140625,17.252220153808594,12.795876502990723,3.1734023094177246,18.996492385864258
2003-11-26,17.97502899169922,17.473770141601562,12.814818382263184,3.24084210395813,19.157329559326172
2003-11-28,17.982812881469727,17.43523597717285,12.716322898864746,3.247084617614746,19.2664737701416
2003-12-01,18.045122146606445,17.526748657226562,12.94360637664795,3.2689414024353027,19.553691864013672
2003-12-02,17.58561897277832,17.579730987548828,12.89057445526123,3.244588613510132,19.444549560546875
2003-12-03,17.0170841217041,17.59898567199707,12.860267639160156,3.2133660316467285,19.15159034729004
2003-12-04,17.28966522216797,17.830177307128906,13.019363403320312,3.2221086025238037,19.2664737701416
2003-12-05,16.87689781188965,17.71458625793457,12.954968452453613,3.2108681201934814,18.439292907714844
2003-12-08,16.95478057861328,18.013195037841797,13.042088508605957,3.2745614051818848,18.175050735473633
2003-12-09,17.367551803588867,18.128793716430664,13.026939392089844,3.2308509349823,17.376596450805664
2003-12-10,17.619144439697266,18.2010498046875,12.917086601257324,3.266442060470581,17.4742431640625
2003-12-11,17.80783462524414,18.258831024169922,13.136791229248047,3.315150022506714,17.75571632385254
2003-12-12,17.941497802734375,18.33108139038086,13.030730247497559,3.3188974857330322,17.72699737548828
2003-12-15,17.949357986450195,18.205854415893555,13.045879364013672,3.3320086002349854,17.370845794677734
2003-12-16,18.043703079223633,18.52855110168457,13.106489181518555,3.3850879669189453,17.38234519958496
2003-12-17,18.035839080810547,18.726022720336914,13.011785507202148,3.378843307495117,17.330636978149414
2003-12-18,18.19308090209961,18.981287002563477,13.045879364013672,3.4446098804473877,17.749969482421875
2003-12-19,18.263843536376953,19.072805404663086,12.981489181518555,3.4730658531188965,17.560415267944336
2003-12-22,18.436811447143555,19.010183334350586,12.992849349975586,3.451566457748413,17.4742431640625
2003-12-23,18.444673538208008,19.145051956176758,13.076187133789062,3.4161534309387207,17.87060546875
2003-12-24,18.373912811279297,19.18358039855957,13.151944160461426,3.382004737854004,17.853368759155273
2003-12-26,18.248117446899414,19.289541244506836,13.163309097290039,3.3927555084228516,18.01422119140625
2003-12-29,18.460399627685547,19.544803619384766,13.258010864257812,3.4401843547821045,18.46800994873047
2003-12-30,18.318880081176758,19.592967987060547,13.28452205657959,3.4167869091033936,18.404823303222656
2003-12-31,18.34246063232422,19.747093200683594,13.383014678955078,3.4414474964141846,18.410566329956055
2004-01-02,18.609771728515625,19.568891525268555,13.466351509094238,3.455993175506592,18.473758697509766
2004-01-05,18.979297637939453,20.02643585205078,13.826208114624023,3.4300661087036133,18.904582977294922
2004-01-06,19.026472091674805,19.891578674316406,13.818635940551758,3.4041383266448975,18.898836135864258
2004-01-07,19.340957641601562,19.747093200683594,13.936062812805176,3.3592374324798584,19.52497100830078
2004-01-08,19.624000549316406,19.69892692565918,13.807271957397461,3.357974052429199,19.668582916259766
2004-01-09,19.55323600769043,19.40513038635254,13.659534454345703,3.3390047550201416,19.513486862182617
2004-01-12,19.561098098754883,19.679668426513672,13.48907470703125,3.3598711490631104,19.616878509521484
2004-01-13,19.40385627746582,19.592967987060547,13.311039924621582,3.3636655807495117,19.295188903808594
2004-01-14,19.57682228088379,19.592967987060547,13.314828872680664,3.4073009490966797,19.180309295654297
2004-01-15,19.513931274414062,19.40030860900879,13.189825057983398,3.430698871612549,18.99074935913086
2004-01-16,19.537513732910156,19.506269454956055,13.258010864257812,3.3946518898010254,18.893091201782227
2004-01-20,19.23874855041504,19.68929100036621,13.079974174499512,3.3649301528930664,18.732250213623047
2004-01-21,19.325237274169922,19.954195022583008,13.496652603149414,3.414889097213745,18.496732711791992
2004-01-22,19.41958236694336,19.881954193115234,13.689845085144043,3.4167869091033936,18.1693115234375
2004-01-23,18.90854263305664,19.76634979248047,13.689845085144043,3.4452426433563232,18.238239288330078
2004-01-26,19.183719635009766,20.01198959350586,13.954999923706055,3.4661128520965576,18.628856658935547
2004-01-27,18.99502182006836,19.83860206604004,13.712567329406738,3.4781272411346436,18.1693115234375
2004-01-28,18.609771728515625,19.65557289123535,13.579992294311523,3.5192322731018066,18.02568817138672
2004-01-29,19.223024368286133,19.973464965820312,13.905755043029785,3.5382039546966553,17.744232177734375
2004-01-30,18.869232177734375,19.645952224731445,13.875452995300293,3.5154383182525635,17.531688690185547
2004-02-02,18.711984634399414,19.59778594970703,14.170917510986328,3.485083818435669,17.416797637939453
2004-02-03,18.28742790222168,19.462919235229492,14.284558296203613,3.4863505363464355,18.037189483642578
2004-02-04,18.232397079467773,19.434030532836914,14.496685981750488,3.475598096847534,17.26646614074707
2004-02-05,18.24025535583496,19.448476791381836,14.545928001403809,3.4926719665527344,17.208951950073242
2004-02-06,18.358186721801758,19.511089324951172,14.716397285461426,3.464215040206909,17.761110305786133
2004-02-09,18.688400268554688,19.738862991333008,14.428492546081543,3.442082405090332,17.58281135559082
2004-02-10,18.932126998901367,19.913331985473633,14.409560203552246,3.4895107746124268,17.5655460357666
2004-02-11,21.699609756469727,20.315563201904297,14.51611042022705,3.4737000465393066,17.82438087463379
2004-02-12,22.01409912109375,20.31072235107422,14.356287956237793,3.49330472946167,17.680583953857422
2004-02-13,21.16498374938965,20.31072235107422,14.223118782043457,3.4566261768341064,17.335485458374023
2004-02-17,21.149259567260742,20.465801239013672,14.363901138305664,3.487614870071411,17.720848083496094
2004-02-18,20.9998836517334,20.257423400878906,14.23453140258789,3.4857163429260254,17.600061416625977
2004-02-19,21.227880477905273,20.33012580871582,14.185070991516113,3.49330472946167,17.191696166992188
2004-02-20,20.874086380004883,20.36888313293457,14.18126106262207,3.500260829925537,17.25497055053711
2004-02-23,21.03132438659668,20.635417938232422,14.09754753112793,3.5812060832977295,16.67980194091797
2004-02-24,20.410219192504883,20.50457763671875,14.143207550048828,3.5521163940429688,16.794828414916992
