DIS,XOM,PFE,MO,INTC
1.2736169016290824,0.9140206385544457,0.6949175567083234,-0.36110386280201817,0.44776211452837456
1.2977374974929792,-0.41087961716504384,-0.6492891890237508,-0.00925860500601675,0.18776285783064242
1.3403515786902915,0.36121085662302904,1.4823702845379068,0.6407679813185424,0.9758135436816876
-0.34767435287976833,-1.3548070433891883,-0.516441528930042,-0.15566219114313873,-0.6891462480783073
0.7474883827543183,0.30605251477526896,0.850398243660987,-0.9195807671257236,0.8463693471657129
0.7808352910828786,0.754551618043142,1.1332310305195317,-0.40964272366262994,-0.6175688725589964
-0.9693030939763673,-1.2532715672200274,-0.5589469768726336,-2.287523008829106,-1.7279183388412949
-0.31113373545085116,0.6712446499410007,0.052704553674196616,-0.015371174158644139,0.24176652721369069
-1.3276733417657072,0.27328618158999074,-2.362142890362902,0.22448283419061904,-1.4573489026073971
-1.1992653806949574,-1.8755457689512234,-0.1645681715841276,1.1392205976179501,-0.5492206158303768
0.695631190614456,-0.36733242349544326,-0.46201260228603974,0.05679651676840315,0.4655327848629826
-0.20190274303977085,0.04201872554260982,0.5139451297263402,0.4358774886814513,-0.7628195498792972
-2.0821382347893183,-2.808864557052101,-3.412593250247991,-0.4656296704632737,-1.360672464277539
0.5754132753020818,0.23854792111256254,1.312744769486249,-1.5850506598941205,0.4136270914469776
-0.5822286657012438,-0.11317029022547603,-0.41521650886577594,0.2741893739322017,-1.75460801722679
1.210144099030121,0.7383750781008703,-1.63586324071304,-1.5624237631885447,1.9215907317288146
1.0273439621645846,-0.4961269047541601,-0.14894327165692847,1.3739514499229586,-0.24791748528292545
0.6399573252059447,1.1223304359981445,0.516825301394161,-0.5448543382314555,0.6449118107805196
-0.15960523094716156,-0.32243585092904764,-0.12828338078103343,0.2579389676168527,0.2375730881163561
-1.4535825553236539,-1.5813306856938802,-1.5563369416585666,-0.7876408287847001,-1.5764785118051543
-0.0237627296408999,0.6917068496974337,-0.2717579773954656,-0.15933455133640384,0.5617694706900597
0.6600178055232749,0.43667356162157933,0.81795228297616,1.0261594327760606,-0.5853320244940576
0.3225430448720385,-2.11576146101967,-1.2739461430927672,-0.9256212027076873,-0.24118161743377692
-0.5781000168437074,0.15227407484465574,-0.07786876774461149,0.5089544276508007,-0.5322912072684073
-2.3287846956876175,-1.3506457796217615,-0.7810031701849439,-2.4571179256466946,-0.5619276863381943
0.8810060587542015,0.7459647778010136,-0.6241862793891853,-1.9644614677760737,-0.16029664824589787
-0.3840864628715602,-0.27844873859623137,-0.1844214102446085,0.37957524477213284,-1.4908196431553657
-0.7479354993272965,-1.28917501630184,-1.5075227629708596,-0.45364620126333166,0.40083414312840704
1.5315272416177639,1.0158204899673093,2.9216512464955993,-1.2464947526818302,1.6192407777900646
0.9531330476309007,2.3590816872235316,1.4967682849142547,1.1688901039297324,-0.10383464784538009
-1.4175142102534708,-1.9767316620040314,-2.465710690040824,-4.950310343008571,-1.0124134833889138
-0.230625216016979,-1.367723151023469,0.559742482199708,0.6474992283822605,-1.454254875056415
1.17983264148681,2.7987149516110885,1.9298469941447611,1.32318091720989,1.5306210651103604
1.1003018260639676,-1.633358535425272,-0.5540814524917526,-0.8809794172794732,-0.7339401274549192
-0.5275455123767187,0.6235106130117483,-0.4135311607119777,-0.014728190693658716,-0.9381417779243304
-2.094956281632972,-0.18695513567347705,-1.5045395199122438,-2.250044458273131,-0.2795308067470691
-1.8540758005373648,0.12995909681218637,-0.3195712470124151,1.3801427698079687,0.2158577255244584
0.9185670120642829,-0.6852163211667709,2.1059436332687342,-1.677464864437246,-1.2771465702448723
-0.8569461674414951,0.1368060685504054,-0.5413708371873829,0.2574543237903268,0.5024189787525599
1.8743563614851724,1.2626455263093415,1.0170381444255563,-0.35476618396317094,1.4801996888726532
1.2091323657081305,0.9478864686867,0.26059931555470206,0.5857188583615353,2.018671914285938
0.10231580423534486,0.46903090168644934,1.1945409194170395,0.901115833534909,-0.23919671829528727
1.0240742239850638,1.7350189048868256,1.2810211664002908,1.1923127770258435,2.576941413914075
-0.5602870819936345,-1.0010546715176565,0.19817508586722682,-1.021756609940273,-5.752685093282894
0.5432936928000399,0.9279180553634725,1.3168630862764898,1.1623764101074765,1.4256235277389773
-0.02083284620584089,-0.4167844532956613,1.1117523766815935,-0.2067215125682106,0.4528505245743987
1.0640780360331246,-0.04034013855112897,-1.9631429941937393,1.6579529224150156,1.91099240202401
-0.48164155570523925,-1.1339918468443249,-1.1208444112330878,0.3494921974621939,-0.6399524041441674
1.1897756488778504,-0.10873866453964005,-0.3491405015701472,-0.16021408845128504,1.9273524085464702
-0.7088264547976652,-0.6816047447299071,-0.6793976939683302,-0.01641285545781197,-0.9859360863161842
0.9963163750197983,0.5777827487704823,2.178319170828456,-0.24154047646216517,1.7327943099969065
-1.083571646182932,-0.7178247635459907,-0.4282036904373041,-0.7366174242521918,0.3744646482498559
-1.1715462427946028,-2.150798085586523,-0.4275740270600346,0.27576238911393686,-0.7375819428149033
0.12314736874313344,1.1719045048027459,1.298888509849731,-0.5848833033986194,1.0287631205607706
-0.2756776462566237,-0.6369143244374079,-0.40037151769054913,-0.5100662501652776,0.5214952154737934
0.6424425586301683,1.384435489637039,0.6485753717250745,1.3192547756866775,1.649339092638532
2.026882376362386,-0.6018555919092041,-0.1222401432166536,-0.5673873056562724,0.7391597443571657
0.9566851719926637,1.8104456031282847,1.10743683348611,0.7268877174217383,-0.652121707828741
0.35994804541817704,-0.6722472817377251,1.8915531152878888,0.013035317738751995,1.257097464266712
-1.0855404738239254,-0.5972794048694834,-0.061281142602544324,0.23072718215204155,-1.1379924520133522
-1.0785459798405757,0.1415914458327097,0.5302991665072239,-0.3137033195165387,-0.4854605015633564
-0.5996403252370026,-1.1247887330332718,-1.2881776555391127,0.173556761408,-1.3781232253654303
