DIS,XOM,PFE,MO,INTC
1.285830807385133,0.9125433274714201,0.656141978775201,-0.36024724892021565,0.4420184167743013
1.3459840198847002,-0.41145638979629484,-0.6294291601227381,-0.010314108078151295,0.18246034593261462
1.4316088554208886,0.3594698801273448,1.2966357117574132,0.7817053421091583,0.9766775838857483
-0.366371051515671,-1.352005512002289,-0.5054232831834663,-0.1928389057594927,-0.7003411278065739
0.7956709794632205,0.3041437461145177,0.7270194677382807,-1.2369445501142033,0.8484911185043582
0.8115864810915168,0.7506810607988974,0.95394309561879,-0.5008404368931759,-0.6303581595944017
-0.9548250628488664,-1.2489699544340538,-0.511576003295214,-2.946286292696661,-1.7569968850067976
-0.29530028350060217,0.6672729698193043,0.018849165499561057,-0.012730250511790464,0.2373728124917186
-1.2466608726995803,0.27084854298614225,-1.8894460325727345,0.20849150249925685,-1.4784736824209002
-1.1645640371332937,-1.8657572676171166,-0.18105662944114442,1.180332925807602,-0.5590127581340457
0.7119278441909407,-0.366697510223001,-0.43584588582810646,0.055905467915565596,0.4638389439620336
-0.18237328479547257,0.04069846320863581,0.40911153880434226,0.4790173204724091,-0.7784357590985368
-1.9184128045382745,-2.791982827497729,-2.8031480845335577,-0.5468255575741777,-1.386051827546281
0.6278724578686503,0.23681410682634638,1.4489654711859898,-1.9507507216552535,0.4122204107046961
-0.5842842894068138,-0.11375199643321642,-0.4903225098031862,0.2634208752663211,-1.7863993509713898
1.217738963586744,0.7336938320005929,-1.7352232201946176,-1.6570642023477389,1.9303154873899142
1.0571897424189367,-0.49447547413318355,-0.18645273080777214,1.2447089862919656,-0.25382450872615026
0.6649368332535242,1.1142234420716226,0.49845631500552046,-0.47160942963998437,0.6404912657616054
-0.1422899902480919,-0.32149231181406696,-0.14683267694152996,0.24384956604032793,0.23259296757347625
-1.346309124150715,-1.5711439947021564,-1.4115264716348825,-0.8243958270984241,-1.596099199056576
-0.008380789352720137,0.6861807182775196,-0.2807823916459948,-0.16947515665280627,0.5577153292487163
0.6321654455237264,0.4325278597717376,0.6980994860791864,1.1937076007633014,-0.5953216593864263
0.3081654152566896,-2.1005375536206436,-1.126906033759267,-0.9997431157646376,-0.24958695735504619
-0.4865408084072032,0.1503272594890376,-0.09474317662615057,0.5360564264598625,-0.5452056740075315
-1.9399232240136504,-1.3426902542910986,-0.6792479125145283,-2.736067948732636,-0.5767703696464813
0.8983586141337658,0.7400899742624881,-0.5389217038975945,-1.4983583135576297,-0.1694847755767151
-0.3650708689714388,-0.2776088268524962,-0.17430058179975144,0.2712627958697212,-1.5291465801869937
-0.6934840845974518,-1.2802403634715678,-1.182223294876329,-0.36609936417095684,0.40142491180531403
1.434770508464376,1.0070415366609649,2.386976149286685,-1.118213769424264,1.6460826144987961
0.9536391177142812,2.3398704564632173,1.578873125058009,1.0287806084475168,-0.11178351106387471
-1.3722513286887752,-1.9678544414163266,-2.74875816446473,-4.361604443422407,-1.0379375396996313
-0.22075144306603203,-1.3635765378353057,0.684743780586068,0.3591883846015587,-1.4882933090595618
1.1662803351531774,2.787383203994421,2.2504641993650267,0.8369794753741268,1.5476443266096984
1.1077753887856272,-1.6329269076720552,-0.7180604664211555,-0.6008518953780162,-0.748446461237661
-0.5127240648434267,0.6222421829060495,-0.5054081429643843,-0.011171434122792657,-0.9566510189059272
-2.006171121283949,-0.18757651738160422,-1.6516620228559595,-1.9437334018992136,-0.28975271721634827
-2.0414639194154955,0.12872686648432144,-0.3767366574375129,1.0106351554321524,0.21304833068260418
1.144392570400381,-0.6837701562685035,2.1383939543702892,-1.2713333945651688,-1.3098962716953106
-1.0265236947757879,0.13528472854394955,-0.6403110372806985,0.19201519612333756,0.5052127020445122
2.2604037058689626,1.255123215572837,1.0614095811950477,-0.3027469199242534,1.5053128902017145
1.6217344993584235,0.942062602567161,0.24791615173892337,0.5649329441872852,2.047511973741662
0.15404672910929462,0.4654811970195939,1.127392651865201,0.948796437765046,-0.24743564294173873
1.3293334848144083,1.7230676357394352,1.2125489090545691,1.2729326207468303,2.5984140389676282
-0.7022484180661498,-0.9966869104150193,0.17030592014103058,-1.0301048161897484,-5.716682675628559
0.6870162887021922,0.921676974848554,1.172217916650316,1.172130904630969,1.281990658646707
-0.008878443739469943,-0.4152262100090441,1.0089020476937258,-0.20245024884954027,0.4025542309919406
1.2171786977744898,-0.041049391459594894,-1.8410571377301228,1.8355615739269486,1.723074274389881
